BdprotoID,SourceLanguageName,SourceLanguageFamily,Phoneme,PhonemeNotes,Allophone,AllophoneNotes,SpecificDialect,Variants,LowconfidencePhonemic,LowconfidencePhonetic,LanguageName,LanguageFamily,LanguageFamilyRoot,Glottocode,Type,Macroarea,Dates,DatesSource,InventoryType,TimeDepth,TimeDepthYBP,Homeland,HomelandSource,BibtexKey,Source,Comments,PhonemeNFD
1099,CHIMAKUAN,"North-American, Almosan",χʷʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,χʷʼ
1099,CHIMAKUAN,"North-American, Almosan",a,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,a
1099,CHIMAKUAN,"North-American, Almosan",c,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,c
1099,CHIMAKUAN,"North-American, Almosan",cʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,cʼ
1099,CHIMAKUAN,"North-American, Almosan",h,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,h
1099,CHIMAKUAN,"North-American, Almosan",ɬ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,ɬ
1099,CHIMAKUAN,"North-American, Almosan",i,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,i
1099,CHIMAKUAN,"North-American, Almosan",j,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,j
1099,CHIMAKUAN,"North-American, Almosan",k,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,k
1099,CHIMAKUAN,"North-American, Almosan",kʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,kʼ
1099,CHIMAKUAN,"North-American, Almosan",kʷ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,kʷ
1099,CHIMAKUAN,"North-American, Almosan",kʷʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,kʷʼ
1099,CHIMAKUAN,"North-American, Almosan",l,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,l
1099,CHIMAKUAN,"North-American, Almosan",m,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,m
1099,CHIMAKUAN,"North-American, Almosan",n,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,n
1099,CHIMAKUAN,"North-American, Almosan",p,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,p
1099,CHIMAKUAN,"North-American, Almosan",pʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,pʼ
1099,CHIMAKUAN,"North-American, Almosan",q,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,q
1099,CHIMAKUAN,"North-American, Almosan",qʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,qʼ
1099,CHIMAKUAN,"North-American, Almosan",qʷ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,qʷ
1099,CHIMAKUAN,"North-American, Almosan",qʷʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,qʷʼ
1099,CHIMAKUAN,"North-American, Almosan",s,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,s
1099,CHIMAKUAN,"North-American, Almosan",t,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,t
1099,CHIMAKUAN,"North-American, Almosan",tʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,tʼ
1099,CHIMAKUAN,"North-American, Almosan",t̠ʃ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,t̠ʃ
1099,CHIMAKUAN,"North-American, Almosan",t̠ʃʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,t̠ʃʼ
1099,CHIMAKUAN,"North-American, Almosan",tɬʼ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,tɬʼ
1099,CHIMAKUAN,"North-American, Almosan",u,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,u
1099,CHIMAKUAN,"North-American, Almosan",w,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,w
1099,CHIMAKUAN,"North-American, Almosan",x,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,x
1099,CHIMAKUAN,"North-American, Almosan",xʷ,NA,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,xʷ
1099,CHIMAKUAN,"North-American, Almosan",jˀ,Update from <jʼ>,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,jˀ
1099,CHIMAKUAN,"North-American, Almosan",lˀ,Updated from <lʼ>,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,lˀ
1099,CHIMAKUAN,"North-American, Almosan",mˀ,Updated from <mʼ>,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,mˀ
1099,CHIMAKUAN,"North-American, Almosan",nˀ,Updated from <nʼ>,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,nˀ
1099,CHIMAKUAN,"North-American, Almosan",wˀ,Updated from <wʼ>,NA,NA,NA,NA,NA,NA,Proto-Chimakuan,Chimakuan,Chimakuan,chim1311,Reconstructed,North America,NA,NA,all,Swadesh calculated a time depth  for the Wakashan-Chimakuan relationship of about 6500 years,6500,NA,NA,Jacobson1979,BDPROTO,NA,wˀ
1077,CHINANTECAN,"North-American, Oto-Manguean",ɘ,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ɘ
1077,CHINANTECAN,"North-American, Oto-Manguean",ɘ̃,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ɘ̃
1077,CHINANTECAN,"North-American, Oto-Manguean",ŋ,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ŋ
1077,CHINANTECAN,"North-American, Oto-Manguean",a,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,a
1077,CHINANTECAN,"North-American, Oto-Manguean",ã,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ã
1077,CHINANTECAN,"North-American, Oto-Manguean",b,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,b
1077,CHINANTECAN,"North-American, Oto-Manguean",d,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,d
1077,CHINANTECAN,"North-American, Oto-Manguean",e,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,e
1077,CHINANTECAN,"North-American, Oto-Manguean",ẽ,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ẽ
1077,CHINANTECAN,"North-American, Oto-Manguean",ɡ,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ɡ
1077,CHINANTECAN,"North-American, Oto-Manguean",h,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,h
1077,CHINANTECAN,"North-American, Oto-Manguean",i,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,i
1077,CHINANTECAN,"North-American, Oto-Manguean",ɨ,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ɨ
1077,CHINANTECAN,"North-American, Oto-Manguean",ɨ̆,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ɨ̆
1077,CHINANTECAN,"North-American, Oto-Manguean",ĩ,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ĩ
1077,CHINANTECAN,"North-American, Oto-Manguean",k,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,k
1077,CHINANTECAN,"North-American, Oto-Manguean",l,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,l
1077,CHINANTECAN,"North-American, Oto-Manguean",m,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,m
1077,CHINANTECAN,"North-American, Oto-Manguean",n,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,n
1077,CHINANTECAN,"North-American, Oto-Manguean",o,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,o
1077,CHINANTECAN,"North-American, Oto-Manguean",õ,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,õ
1077,CHINANTECAN,"North-American, Oto-Manguean",p,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,p
1077,CHINANTECAN,"North-American, Oto-Manguean",r,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,r
1077,CHINANTECAN,"North-American, Oto-Manguean",s,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,s
1077,CHINANTECAN,"North-American, Oto-Manguean",t,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,t
1077,CHINANTECAN,"North-American, Oto-Manguean",ts,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ts
1077,CHINANTECAN,"North-American, Oto-Manguean",u,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,u
1077,CHINANTECAN,"North-American, Oto-Manguean",ũ,NA,NA,NA,NA,NA,NA,NA,Proto-Chinantecan,Chinantecan,Otomanguean,chin1484,Reconstructed,North America,NA,NA,all,NA,NA,NA,NA,longacre1967,BDPROTO,NA,ũ
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,ð,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,ð
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,ɘ,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,ɘ
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,ŋ,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,ŋ
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,ʀ,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,ʀ
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,a,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,a
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,æ,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,æ
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,c,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,c
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,e,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,e
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,ɣ,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,ɣ
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,i,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,i
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,j,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,j
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,k,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,k
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,l,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,l
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,ʎ,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,ʎ
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,m,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,m
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,n,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,n
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,ɲ,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,ɲ
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,o,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,o
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,p,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,p
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,q,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,q
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,r,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,r
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,t,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,t
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,u,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,u
1113,CHUKOTKO-KAMCHATKAN,Chukchi-Kamchatkan,v,NA,NA,NA,NA,NA,NA,NA,Proto-Chukotko-Kamchatkan,Chukchi-Kamchatkan,Chukchi-Kamchatkan,chuk1271,Reconstructed,Eurasia,NA,NA,all,NA,4000,NA,NA,fortescue1998,BDPROTO,wdzenczny2011case,v
